,text,user_location,location,Lat,Lon
109919,RT @BleedingMarine: It’s not up to Democrats to reach out to Republicans. It’s up to Republicans to stop lying to their supporters &amp; clean…,"Virginia, USA","Virginia, United States",37.1232245,-78.4927721
79760,The Republicans clearly do not have an argument.  Everything they have said so far is a bunch of nonsense.  It says… https://t.co/pIGHiM7jvV,"Mississippi, USA","Mississippi, United States",32.9715645,-89.7348497
52462,"RT @thehill: Rep. Kildee: ""If inciting an insurrection does not warrant impeachment, nothing does."" #ImpeachmentDay https://t.co/le4wEKypeP","Laurel, MD","Laurel, Prince George's County, Maryland, 20707, United States",39.0992752,-76.8483061
134137,RT @funder: Just to be clear I’m asking folks to retweet @NickKnudsenUS tweet not mine 🤓 #ImpeachmentDay,"Washington, DC","Washington, District of Columbia, United States",38.8950368,-77.0365427
30740,RT @jovardy: This statement from the Impeachment Hearing: We have more troops surrounding the capitol than in Afghanistan; to protect us fr…,"Alexandria, VA","الإسكندرية, محافظة الإسكندرية, 21519, مصر",31.199004,29.894378
27908,"RT @cucumberRoger: omg, can we get rid of this guy too #ImpeachmentDay https://t.co/9fuuJPiO7B",3rd Rock from the Sun,"3rd Rock from the Sun, North Main Street, Roswell, Chaves County, New Mexico, 88201, United States",33.3947776,-104.523005
21661,"RT @Strandjunker: 0 Friends
0 Dogs
1 Terrorist Mob Attack
2 Impeachments
3 Wives
6 Bankruptcies
6 Deferments
68 Assaults on Women
358 Golf…",Memphis,"Memphis, Shelby County, Tennessee, United States",35.1490215,-90.0516285
11907,"RT @Pappiness: Steve Scalise, quoting Abraham Lincoln to defend a group of people who waved the Confederate Flag in the Capitol.

#Impeachm…","Lindenhurst, NY","Lindenhurst, Suffolk County, New York, United States",40.6867667,-73.3734547
11428,"RT @VABVOX: You know who never stormed the Capitol and tried to subvert an election?
Black Lives Matter protesters.
Stop lying.
#Impeachmen…","Charlotte, NC","Charlotte, Mecklenburg County, North Carolina, United States",35.2272086,-80.8430827
86423,"RT @grantstern: ""At every moment when evil threatened to overtake good, patriotic Americans stepped forward to say 'Enough.'"" - Chairman @A…","Norman, OK","Norman, Cleveland County, Oklahoma, United States",35.2225717,-97.4394816
73687,"RT @kurtbardella: Repeat after me: I will not unite with white nationalists and domestic terrorists.

#ImpeachmentDay #Impeach","Iowa, USA","Iowa, United States",41.9216734,-93.3122705
20259,"RT @Triquiuela5: Fantastic cover of ""the new european""
#ImpeachmentDay #AmericaOrTrump 
CENSORED
Jim Jordan https://t.co/X6LZSVVTX0",U.K.,United Kingdom,54.7023545,-3.2765753
89726,Why are some of the republicans still supporting trump? #ImpeachmentDay,"Wirral, England","Wirral, North West England, England, United Kingdom",53.3409714,-3.0500916
131048,RT @CarrieCdn: #ImpeachmentDay cheering from Canada https://t.co/RuLhd46iaL,USA Miami,"Miami, Miami-Dade County, Florida, United States",25.7741728,-80.19362
117916,@RepJasonSmith “let’s put people before politics” #ImpeachmentDay,"Manhattan, NY","Manhattan, New York County, New York, United States",40.7896239,-73.9598939
1237,RT @DeanObeidallah: Last week 138 Republicans in House voted to NOT certify Biden's win even after the Siege. Today only 10 House Republica…,"Mountain Center, CA ","Mountain Center, Riverside County, California, United States",33.7152274,-116.7249910306136
80159,I think the Senator for Colorado wants Madonna impeached? #ImpeachmentDay,London,"London, Greater London, England, United Kingdom",51.5073219,-0.1276474
22452,#thisisamerica right now. Never thought I’d see the day when we had insurrections and coups- by our very own leader… https://t.co/SZ5AJjiIf5,"LA, California","California, United States",36.7014631,-118.755997
121470,"RT @WajahatAli: #ImpeachmentDay 2: Impeach Harder.

One of the rare sequels that might be better than the first one inshallah.",texas,"Texas, United States",31.8160381,-99.5120986
62392,"RT @David_Leavitt: Retweet if Matt Gaetz is the fucking worst

#ImpeachmentDay https://t.co/Q4Qbum5Xos","Madras, OR","Madras, Jefferson County, Oregon, 97741, United States",44.6334544,-121.1294872
116994,"RT @Alex_Verbeek: 👓 

Some day, in a far future, you will tell your kids, or your grandchildren, about what happened in January 2021. 

#al…",Southern California,"University of Southern California, Shrine Place, University Park, Los Angeles, Los Angeles County, California, 90007, United States",34.0218833,-118.28586726915088
58719,"RT @JakeLobin: Only 7️⃣ days before the election, Amy Coney Barrett was confirmed to a lifetime SCOTUS seat...

Only 7️⃣ days before he lea…",Madison Ms,"Madison Middle School, Rhodes Street, Madison, Madison County, Illinois, 62040, United States",38.686439,-90.143442
96631,"RT @RBReich: He incited an attempted coup last Wednesday. Today the House must impeach him. By Friday, the Senate must convict him. He must…","Del Haven, NJ","Del Haven, Middle Township, Cape May County, New Jersey, 08219, United States",39.0467797,-74.9196169
62191,Absolutely the best part about today is Trump’s complete inability to respond to any of the impeachment proceedings… https://t.co/01KBSJCMys,"Vacaville, CA","Vacaville, Solano County, California, United States",38.3565773,-121.9877444
79037,"@mattgaetz Shut up Rick 
#ImpeachmentDay https://t.co/w7C8S2Cg5p","Sacramento, CA","Sacramento, Sacramento County, California, United States",38.5810606,-121.4938951
43750,"RT @amin_tweeter: “Simply put I told you so, Richmond out” 😭😭😭 Realest 1 on the floor ✌🏾 #ImpeachmentDay https://t.co/h7jUQpk49j","Paterson, NJ","Paterson, Passaic County, New Jersey, United States",40.9167654,-74.171811
1081,RT @fightfor15: BREAKING: U.S. House passes bi-partisan impeachment resolution against Donald Trump. making Trump the only President to be…,"East Brooklyn, CT","East Brooklyn, Brooklyn, Windham County, Connecticut, 06239, United States",41.7967653,-71.8972946
76923,RT @taradublinrocks: Jamie Raskin lost his son to suicide on New Year’s Eve and is standing in the House right now fighting for democracy.…,Chi-City,"City, Wilson, Wilson County, North Carolina, 27896, United States",35.787099,-77.966514
82779,"Imagine being such a weak-minded bootlicker that you STILL defend an incredibly stupid, narcissistic, racist liar t… https://t.co/szlT5jtEl5","Miami Beach, FL","Miami Beach, Miami-Dade County, Florida, United States",25.7929198,-80.1353006
43577,It’s hard to take reps like this seriously when they can’t even follow simple instructions on how to wear a mask. W… https://t.co/CsAQGR0DBa,SoCal,"Socal, Registro, Região Imediata de Registro, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, Brasil",-24.3998924,-47.7125224
21157,RT @SovernNation: So far 7 House Republicans have voted to impeach the president. We know of at least 2 more who will. The vote is nearing…,"Raleigh, NC","Raleigh, Wake County, North Carolina, United States",35.7803977,-78.6390989
124741,"RT @DeanObeidallah: It's the annual #ImpeachmentDay for Donald Trump. Last year we had the impeachment trial at this very time.

Next up ho…","Pennsylvania,PA","Cumberland County, Pennsylvania, PA, United States",40.23467498086978,-77.13634254610838
29744,RT @kurtbardella: Republicans are whining about a quick impeachment. I don't remember them caring a deliberate pace when they rushed throug…,NJ,"New Jersey, United States",40.0757384,-74.4041622
92622,"@TheRealHoarse Nancy Mace: The Democrats started the violence because they won the election. 

They should have kno… https://t.co/a8iKJhpKgf",Massachusetts coastal zone,"Coastal Lane, Hyannis, Barnstable, Barnstable County, Massachusetts, 02601, United States",41.66712,-70.3139491
73371,RT @DustinBones6: So the GOP - the party that is responsible for fomenting an attempted overthrow of the United States government - is argu…,London,"London, Greater London, England, United Kingdom",51.5073219,-0.1276474
25246,"RT @Pappiness: ""Why is it ok to call for violence if you're a Democrat but not if you're a Republican?""

- Rep. Lee Zeldin admitting that T…",Here ,"Here, Općina Prozor-Rama, Hercegovačko-neretvanska županija (kanton), Federacija Bosne i Hercegovine, Bosna i Hercegovina / Босна и Херцеговина",43.8222157,17.6896937
13555,"RT @lgrayhurst01: Turns out you can do it multiple times.

#ImpeachmentDay https://t.co/HUCKUCwgDX",Louisiana,"Louisiana, United States",30.8703881,-92.007126
4818,"RT @lindyli: In addition to selfishness and ignorance, what if these GOP lawmakers didn’t wear masks so they could be easily identified by…",The Multiverse,"Crawick Multiverse, B740, Sanquhar, Dumfries and Galloway, Scotland, DG4 6EX, United Kingdom",55.382525099999995,-3.932652590941667
20337,RT @Siyavashizadi: You can tell who's against the impeachment just by the way they wear their masks #ImpeachmentDay https://t.co/smnVG4vS8n,"Frisco, TX","Frisco, Collin County, Texas, United States",33.1506744,-96.8236116
366,"Impeachment is a good first step, but Trump deserves more. The punishment doesn't entirely fit all of his crimes IMHO. #ImpeachmentDay","South Carolina, USA","South Carolina, United States",33.6874388,-80.4363743
78525,"#ImpeachmentDay 1:20
RepMattGaetz tryin out for president.   Good luck with that.","Bothell, Wa","Bothell, King County, Washington, United States",47.7598697,-122.2068288
89294,"It's goofy how some Republicans highlight excerpts of Trump speeches and then turn around and say, ""THAT'S IMPEACHA… https://t.co/uOd2ENUKfT","Hollywood, CA","Hollywood, Los Angeles, Los Angeles County, California, 90028-8127, United States",34.0980031,-118.329523
34303,"RT @photolongview: The #Whataboutism fallacy has 2 huge issues. 
1. It is tantamount admission that you are guilty of what you claim those…","Fairfax, Va","Vale, Fairfax County, Virginia, 22124, United States",38.8907693,-77.3482828
107217,"RT @FredTJoseph: Had the people sworn to protect this country removed Donald Trump when he was impeached the first time, we wouldn’t be in…","New Delhi, India","New Delhi, Delhi, India",28.6138954,77.2090057
91237,Jim Jordan forgetting about last week’s insurrection already. #ImpeachmentDay,Los Angeles • Web,"Namecheap - Web hosting, Purdue Avenue, Sawtelle, Los Angeles, Los Angeles County, California, 90064-1508, United States",34.0364133,-118.4432389
75587,"RT @thehill: Rep. Hakeem Jeffries: ""Donald Trump is a living, breathing impeachable offense."" #ImpeachmentDay https://t.co/mZKzuFKo9z","Dallas, TX","Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559
62641,I am so sick of this #bothsides (bothside'ism) arguments. Equating the #BLM protests of last summer to the violent… https://t.co/ivfcYYn9vE,"Chicago, IL","Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
17755,"Had to take a break from important stuff to do my 9-5. It has happened, once again we have impeached Trump, he must… https://t.co/rmRfPptXzj","Austin, TX","Austin, Travis County, Texas, United States",30.2711286,-97.7436995
93292,RT @FootieMad4evr: Spot the difference? This is all thanks to Trump and his #DCTerrorists #ImpeachmentDay,"Indiana, USA","Indiana, United States",40.3270127,-86.1746933
113693,"RT @christinespad: Trump is getting his second impeachment shot today!

#ImpeachmentDay https://t.co/dkC2QUVUpQ","Phoenix, AZ","Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.0741417
94698,Happy #ImpeachmentDay (again) everyone,Canada,Canada,61.0666922,-107.9917071
119959,"RT @mmpadellan: Today is #ImpeachmentDay.

May the votes to impeach trump be many and swift. He remains a clear and present danger to Ameri…","Seattle, WA","Seattle, King County, Washington, United States",47.6038321,-122.3300624
37178,RT @frpeterpreble: .@RepBarryMoore did you seriously have to ask your staff how many presidents have been impeached?  Perhaps you should le…,"Andover, MA","Andover, Anoka County, Minnesota, 55304, United States",45.2332985,-93.2913405
92365,"Gym really only sees what he wants to see.  

#ImpeachmentDay #impeachment",Boston,"Boston, Suffolk County, Massachusetts, United States",42.3602534,-71.0582912
52224,RT @ChuckModi1: Inside the just erected Black fence at the Capitol on #ImpeachmentDay One wonders where were they last Wednesday #ImpeachTr…,The Future,"future, Macon, Bibb County, Georgia, 31201, United States",32.8164917,-83.6063005
125205,"RT @mmpadellan: Today is #ImpeachmentDay.

May the votes to impeach trump be many and swift. He remains a clear and present danger to Ameri…","Virginia, USA","Virginia, United States",37.1232245,-78.4927721
30686,"RT @HeavyOnDaBlack: #ImpeachmentDay If YOU CANNOT REMOVE A PRESIDENT FOR TRYING TO OVERTHROW GOVERNMENT, THEN WTF CAN YOU REMOVE A PRESIDEN…","California, USA","California, United States",36.7014631,-118.755997
130488,"RT @Strandjunker: 0 Friends
0 Dogs
1 Terrorist Mob Attack
2 Impeachments
3 Wives
6 Bankruptcies
6 Deferments
68 Assaults on Women
358 Golf…","South Carolina, USA","South Carolina, United States",33.6874388,-80.4363743
128330,"RT @Strandjunker: 0 Friends
0 Dogs
1 Terrorist Mob Attack
2 Impeachments
3 Wives
6 Bankruptcies
6 Deferments
68 Assaults on Women
358 Golf…",Virginia,"Virginia, United States",37.1232245,-78.4927721
133129,"RT @AmercnApplePie: #ImpeachmentDay

And I get to wear this shirt....again. https://t.co/n9ZSthNkWg","Virginia, USA","Virginia, United States",37.1232245,-78.4927721
38783,"RT @rossssc: #wednesdaythought BREAKING NEWS: Dear House Republicans, A wise man once said ""The Bully that you run from, is the bully that…",Your Dreams,"In Your Dreams, Queen Elizabeth Drive, Cargate, Aldershot, Rushmoor, Hampshire, South East, England, GU11 1QG, United Kingdom",51.2493274,-0.771691
131054,"RT @acnewsitics: When Democrats lost in 2016, they knitted pink hats and donated to Planned Parenthood.

When Republicans lost in 2020 they…",Tennessee ,"Tennessee, United States",35.7730076,-86.2820081
5628,Was trump now fully impeached? Or..? #ImpeachmentDay,Mars,"Mars, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07320, France",45.022172,4.3221548
91239,Up here talking about putting a man on the moon? Are you kidding? #ImpeachmentDay https://t.co/bnlVNOSFyE,Chi / Pittsburgh,"Rothrock's Kung Fu & Tai Chi Academy, 2340, East Carson Street, South Side Flats, Pittsburgh, Allegheny County, Pennsylvania, 15203, United States",40.428027150000005,-79.97135677429301
85620,Does anyone else think Gohmert sounds just like the actor Leslie Jordan? No offense Mr Jordan. #ImpeachmentDay,"Cornelius, NC","Cornelius, Mecklenburg County, North Carolina, 28031, United States",35.481705,-80.8590006
118378,"RT @davidmweissman: Happy #ImpeachmentDay. Share this far and wide. Trump must be impeached.
https://t.co/ZsbArYruIq",A Parallel Universe of USA,"Parallel Universe, Walton Hills, Cuyahoga County, Ohio, 44146, United States",41.3738272,-81.5475246
89198,"RT @EarlOfEnough: 🇺🇸You either defend Trump or you defend America from Trump. Period.

#ImpeachmentDay #VetsForImpeachment","Washington, USA","Washington, District of Columbia, United States",38.8950368,-77.0365427
5213,RT @BenjaminGiacone: It's almost like you can tell a Republican from a Democrat just by looking how poorly they are wearing their masks...…,"Brooklyn, NY, USA","Brooklyn, Kings County, New York, United States",40.6501038,-73.9495823
19580,"RT @SteveHofstetter: BREAKING from #ImpeachmentDay: House GOP leader Kevin McCarthy says Trump ""bears responsibility"" for the attempted cou…","England, UK","England, United Kingdom",52.5310214,-1.2649062
93127,"RT @RBReich: He incited an attempted coup last Wednesday. Today the House must impeach him. By Friday, the Senate must convict him. He must…","Columbus, OH","Columbus, Ohio, United States",39.9622601,-83.0007065
